year,district_code,district_name,neighborhood_code,neighborhood_name,census_tract,avg_nb_pax_per_home
2013,1,Ciutat Vella,1,el Raval,1001,3.0
2013,1,Ciutat Vella,1,el Raval,1002,3.0
2013,1,Ciutat Vella,1,el Raval,1003,3.0
2013,1,Ciutat Vella,1,el Raval,1004,3.0
2013,1,Ciutat Vella,1,el Raval,1005,3.0
2013,1,Ciutat Vella,1,el Raval,1006,3.0
2013,1,Ciutat Vella,1,el Raval,1007,3.0
2013,1,Ciutat Vella,1,el Raval,1008,3.0
2013,1,Ciutat Vella,1,el Raval,1009,3.0
2013,1,Ciutat Vella,1,el Raval,1010,3.0
2013,1,Ciutat Vella,1,el Raval,1011,3.0
2013,1,Ciutat Vella,1,el Raval,1012,3.0
2013,1,Ciutat Vella,1,el Raval,1013,3.0
2013,1,Ciutat Vella,1,el Raval,1014,3.0
2013,1,Ciutat Vella,1,el Raval,1015,3.0
2013,1,Ciutat Vella,1,el Raval,1016,3.0
2013,1,Ciutat Vella,1,el Raval,1017,3.0
2013,1,Ciutat Vella,1,el Raval,1018,3.0
2013,1,Ciutat Vella,1,el Raval,1019,3.0
2013,1,Ciutat Vella,1,el Raval,1020,2.0
2013,1,Ciutat Vella,1,el Raval,1021,2.0
2013,1,Ciutat Vella,2,el Barri Gòtic,1022,2.0
2013,1,Ciutat Vella,2,el Barri Gòtic,1023,2.0
2013,1,Ciutat Vella,2,el Barri Gòtic,1025,2.0
2013,1,Ciutat Vella,2,el Barri Gòtic,1026,2.0
2013,1,Ciutat Vella,2,el Barri Gòtic,1027,2.0
2013,1,Ciutat Vella,2,el Barri Gòtic,1028,2.0
2013,1,Ciutat Vella,2,el Barri Gòtic,1029,2.0
2013,1,Ciutat Vella,2,el Barri Gòtic,1030,3.0
2013,1,Ciutat Vella,2,el Barri Gòtic,1031,2.0
2013,1,Ciutat Vella,3,la Barceloneta,1032,2.0
2013,1,Ciutat Vella,3,la Barceloneta,1033,2.0
2013,1,Ciutat Vella,3,la Barceloneta,1034,2.0
2013,1,Ciutat Vella,3,la Barceloneta,1035,2.0
2013,1,Ciutat Vella,3,la Barceloneta,1036,2.0
2013,1,Ciutat Vella,3,la Barceloneta,1037,3.0
2013,1,Ciutat Vella,3,la Barceloneta,1038,2.0
2013,1,Ciutat Vella,3,la Barceloneta,1039,2.0
2013,1,Ciutat Vella,3,la Barceloneta,1040,2.0
2013,1,Ciutat Vella,3,la Barceloneta,1041,2.0
2013,1,Ciutat Vella,3,la Barceloneta,1042,2.0
2013,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1043,2.0
2013,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1044,2.0
2013,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1045,2.0
2013,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1046,2.0
2013,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1047,2.0
2013,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1048,2.0
2013,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1049,2.0
2013,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1050,2.0
2013,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1051,2.0
2013,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1052,2.0
2013,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1053,2.0
2013,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1054,2.0
2013,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1055,2.0
2013,2,Eixample,5,el Fort Pienc,2001,2.0
2013,2,Eixample,5,el Fort Pienc,2002,2.0
2013,2,Eixample,5,el Fort Pienc,2003,3.0
2013,2,Eixample,5,el Fort Pienc,2004,3.0
2013,2,Eixample,5,el Fort Pienc,2005,3.0
2013,2,Eixample,5,el Fort Pienc,2006,2.0
2013,2,Eixample,5,el Fort Pienc,2007,2.0
2013,2,Eixample,5,el Fort Pienc,2008,3.0
2013,2,Eixample,5,el Fort Pienc,2009,3.0
2013,2,Eixample,5,el Fort Pienc,2010,3.0
2013,2,Eixample,5,el Fort Pienc,2011,2.0
2013,2,Eixample,5,el Fort Pienc,2012,2.0
2013,2,Eixample,5,el Fort Pienc,2013,2.0
2013,2,Eixample,5,el Fort Pienc,2014,2.0
2013,2,Eixample,5,el Fort Pienc,2015,2.0
2013,2,Eixample,5,el Fort Pienc,2016,2.0
2013,2,Eixample,5,el Fort Pienc,2017,2.0
2013,2,Eixample,5,el Fort Pienc,2018,3.0
2013,2,Eixample,5,el Fort Pienc,2019,2.0
2013,2,Eixample,5,el Fort Pienc,2020,2.0
2013,2,Eixample,6,la Sagrada Família,2021,2.0
2013,2,Eixample,6,la Sagrada Família,2022,2.0
2013,2,Eixample,6,la Sagrada Família,2023,2.0
2013,2,Eixample,6,la Sagrada Família,2024,2.0
2013,2,Eixample,6,la Sagrada Família,2025,2.0
2013,2,Eixample,6,la Sagrada Família,2026,2.0
2013,2,Eixample,6,la Sagrada Família,2027,2.0
2013,2,Eixample,6,la Sagrada Família,2028,2.0
2013,2,Eixample,6,la Sagrada Família,2029,2.0
2013,2,Eixample,6,la Sagrada Família,2030,2.0
2013,2,Eixample,6,la Sagrada Família,2031,2.0
2013,2,Eixample,6,la Sagrada Família,2032,2.0
2013,2,Eixample,6,la Sagrada Família,2033,2.0
2013,2,Eixample,6,la Sagrada Família,2034,2.0
2013,2,Eixample,6,la Sagrada Família,2035,2.0
2013,2,Eixample,6,la Sagrada Família,2036,2.0
2013,2,Eixample,6,la Sagrada Família,2037,3.0
2013,2,Eixample,6,la Sagrada Família,2038,2.0
2013,2,Eixample,6,la Sagrada Família,2039,2.0
2013,2,Eixample,6,la Sagrada Família,2040,2.0
2013,2,Eixample,6,la Sagrada Família,2041,2.0
2013,2,Eixample,6,la Sagrada Família,2042,2.0
2013,2,Eixample,6,la Sagrada Família,2043,2.0
2013,2,Eixample,6,la Sagrada Família,2044,2.0
2013,2,Eixample,6,la Sagrada Família,2045,3.0
2013,2,Eixample,6,la Sagrada Família,2046,2.0
2013,2,Eixample,6,la Sagrada Família,2047,2.0
2013,2,Eixample,6,la Sagrada Família,2048,3.0
2013,2,Eixample,6,la Sagrada Família,2049,2.0
2013,2,Eixample,6,la Sagrada Família,2050,2.0
2013,2,Eixample,6,la Sagrada Família,2051,2.0
2013,2,Eixample,6,la Sagrada Família,2052,2.0
2013,2,Eixample,6,la Sagrada Família,2053,2.0
2013,2,Eixample,6,la Sagrada Família,2054,2.0
2013,2,Eixample,7,la Dreta de l'Eixample,2055,2.0
2013,2,Eixample,7,la Dreta de l'Eixample,2056,2.0
2013,2,Eixample,7,la Dreta de l'Eixample,2057,2.0
2013,2,Eixample,7,la Dreta de l'Eixample,2058,2.0
2013,2,Eixample,7,la Dreta de l'Eixample,2059,2.0
2013,2,Eixample,7,la Dreta de l'Eixample,2060,2.0
2013,2,Eixample,7,la Dreta de l'Eixample,2061,2.0
2013,2,Eixample,7,la Dreta de l'Eixample,2062,2.0
2013,2,Eixample,7,la Dreta de l'Eixample,2063,3.0
2013,2,Eixample,7,la Dreta de l'Eixample,2064,3.0
2013,2,Eixample,7,la Dreta de l'Eixample,2065,2.0
2013,2,Eixample,7,la Dreta de l'Eixample,2066,2.0
2013,2,Eixample,7,la Dreta de l'Eixample,2067,2.0
2013,2,Eixample,7,la Dreta de l'Eixample,2068,2.0
2013,2,Eixample,7,la Dreta de l'Eixample,2069,2.0
2013,2,Eixample,7,la Dreta de l'Eixample,2070,2.0
2013,2,Eixample,7,la Dreta de l'Eixample,2071,2.0
2013,2,Eixample,7,la Dreta de l'Eixample,2072,2.0
2013,2,Eixample,7,la Dreta de l'Eixample,2073,2.0
2013,2,Eixample,7,la Dreta de l'Eixample,2074,2.0
2013,2,Eixample,7,la Dreta de l'Eixample,2075,2.0
2013,2,Eixample,7,la Dreta de l'Eixample,2076,2.0
2013,2,Eixample,7,la Dreta de l'Eixample,2077,2.0
2013,2,Eixample,7,la Dreta de l'Eixample,2078,2.0
2013,2,Eixample,7,la Dreta de l'Eixample,2079,2.0
2013,2,Eixample,7,la Dreta de l'Eixample,2080,2.0
2013,2,Eixample,7,la Dreta de l'Eixample,2081,2.0
2013,2,Eixample,7,la Dreta de l'Eixample,2082,2.0
2013,2,Eixample,7,la Dreta de l'Eixample,2083,2.0
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2084,2.0
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2085,2.0
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2086,2.0
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2087,2.0
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2088,2.0
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2089,2.0
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2090,2.0
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2091,2.0
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2092,2.0
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2093,2.0
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2094,2.0
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2095,2.0
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2096,2.0
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2097,2.0
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2098,2.0
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2099,2.0
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2100,2.0
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2101,2.0
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2102,2.0
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2103,2.0
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2104,2.0
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2105,2.0
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2106,2.0
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2107,2.0
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2108,2.0
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2109,2.0
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2110,2.0
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2111,2.0
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2112,2.0
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2113,2.0
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2114,2.0
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2115,2.0
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2116,2.0
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2117,2.0
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2118,3.0
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2119,2.0
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2120,2.0
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2121,2.0
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2122,2.0
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2123,2.0
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2124,2.0
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2125,2.0
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2126,2.0
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2127,2.0
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2128,2.0
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2129,2.0
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2130,3.0
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2131,2.0
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2132,2.0
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2133,2.0
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2134,2.0
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2135,2.0
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2136,2.0
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2137,2.0
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2138,2.0
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2139,2.0
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2140,2.0
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2141,2.0
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2142,2.0
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2143,2.0
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2144,2.0
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2145,2.0
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2146,2.0
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2147,2.0
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2148,2.0
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2149,2.0
2013,2,Eixample,10,Sant Antoni,2150,2.0
2013,2,Eixample,10,Sant Antoni,2151,2.0
2013,2,Eixample,10,Sant Antoni,2152,2.0
2013,2,Eixample,10,Sant Antoni,2153,2.0
2013,2,Eixample,10,Sant Antoni,2154,2.0
2013,2,Eixample,10,Sant Antoni,2155,2.0
2013,2,Eixample,10,Sant Antoni,2156,2.0
2013,2,Eixample,10,Sant Antoni,2157,2.0
2013,2,Eixample,10,Sant Antoni,2158,2.0
2013,2,Eixample,10,Sant Antoni,2159,2.0
2013,2,Eixample,10,Sant Antoni,2160,2.0
2013,2,Eixample,10,Sant Antoni,2161,2.0
2013,2,Eixample,10,Sant Antoni,2162,2.0
2013,2,Eixample,10,Sant Antoni,2163,2.0
2013,2,Eixample,10,Sant Antoni,2164,2.0
2013,2,Eixample,10,Sant Antoni,2165,2.0
2013,2,Eixample,10,Sant Antoni,2166,2.0
2013,2,Eixample,10,Sant Antoni,2167,2.0
2013,2,Eixample,10,Sant Antoni,2168,2.0
2013,2,Eixample,10,Sant Antoni,2169,2.0
2013,2,Eixample,10,Sant Antoni,2170,2.0
2013,2,Eixample,10,Sant Antoni,2171,2.0
2013,2,Eixample,10,Sant Antoni,2172,2.0
2013,2,Eixample,10,Sant Antoni,2173,2.0
2013,3,Sants-Montjuïc,11,el Poble-sec,3001,2.0
2013,3,Sants-Montjuïc,11,el Poble-sec,3002,2.0
2013,3,Sants-Montjuïc,11,el Poble-sec,3003,2.0
2013,3,Sants-Montjuïc,11,el Poble-sec,3004,2.0
2013,3,Sants-Montjuïc,11,el Poble-sec,3005,2.0
2013,3,Sants-Montjuïc,11,el Poble-sec,3006,2.0
2013,3,Sants-Montjuïc,11,el Poble-sec,3007,2.0
2013,3,Sants-Montjuïc,11,el Poble-sec,3008,2.0
2013,3,Sants-Montjuïc,11,el Poble-sec,3009,2.0
2013,3,Sants-Montjuïc,11,el Poble-sec,3010,3.0
2013,3,Sants-Montjuïc,11,el Poble-sec,3011,3.0
2013,3,Sants-Montjuïc,11,el Poble-sec,3012,3.0
2013,3,Sants-Montjuïc,11,el Poble-sec,3013,2.0
2013,3,Sants-Montjuïc,11,el Poble-sec,3014,3.0
2013,3,Sants-Montjuïc,11,el Poble-sec,3015,3.0
2013,3,Sants-Montjuïc,11,el Poble-sec,3016,3.0
2013,3,Sants-Montjuïc,11,el Poble-sec,3017,3.0
2013,3,Sants-Montjuïc,11,el Poble-sec,3018,3.0
2013,3,Sants-Montjuïc,11,el Poble-sec,3019,3.0
2013,3,Sants-Montjuïc,11,el Poble-sec,3020,3.0
2013,3,Sants-Montjuïc,11,el Poble-sec,3021,2.0
2013,3,Sants-Montjuïc,11,el Poble-sec,3022,2.0
2013,3,Sants-Montjuïc,11,el Poble-sec,3023,3.0
2013,3,Sants-Montjuïc,11,el Poble-sec,3024,3.0
2013,3,Sants-Montjuïc,12,la Marina del Prat Vermell,3025,3.0
2013,3,Sants-Montjuïc,13,la Marina de Port,3026,2.0
2013,3,Sants-Montjuïc,13,la Marina de Port,3027,3.0
2013,3,Sants-Montjuïc,13,la Marina de Port,3028,3.0
2013,3,Sants-Montjuïc,13,la Marina de Port,3029,2.0
2013,3,Sants-Montjuïc,13,la Marina de Port,3030,3.0
2013,3,Sants-Montjuïc,13,la Marina de Port,3031,3.0
2013,3,Sants-Montjuïc,13,la Marina de Port,3032,3.0
2013,3,Sants-Montjuïc,13,la Marina de Port,3033,3.0
2013,3,Sants-Montjuïc,13,la Marina de Port,3034,3.0
2013,3,Sants-Montjuïc,13,la Marina de Port,3035,3.0
2013,3,Sants-Montjuïc,13,la Marina de Port,3036,3.0
2013,3,Sants-Montjuïc,13,la Marina de Port,3037,3.0
2013,3,Sants-Montjuïc,13,la Marina de Port,3038,3.0
2013,3,Sants-Montjuïc,13,la Marina de Port,3039,3.0
2013,3,Sants-Montjuïc,13,la Marina de Port,3211,3.0
2013,3,Sants-Montjuïc,13,la Marina de Port,3212,2.0
2013,3,Sants-Montjuïc,13,la Marina de Port,3213,3.0
2013,3,Sants-Montjuïc,14,la Font de la Guatlla,3040,2.0
2013,3,Sants-Montjuïc,14,la Font de la Guatlla,3041,2.0
2013,3,Sants-Montjuïc,14,la Font de la Guatlla,3042,2.0
2013,3,Sants-Montjuïc,14,la Font de la Guatlla,3043,2.0
2013,3,Sants-Montjuïc,14,la Font de la Guatlla,3044,2.0
2013,3,Sants-Montjuïc,14,la Font de la Guatlla,3045,2.0
2013,3,Sants-Montjuïc,14,la Font de la Guatlla,3046,2.0
2013,3,Sants-Montjuïc,15,Hostafrancs,3047,2.0
2013,3,Sants-Montjuïc,15,Hostafrancs,3048,2.0
2013,3,Sants-Montjuïc,15,Hostafrancs,3049,2.0
2013,3,Sants-Montjuïc,15,Hostafrancs,3050,2.0
2013,3,Sants-Montjuïc,15,Hostafrancs,3051,2.0
2013,3,Sants-Montjuïc,15,Hostafrancs,3052,2.0
2013,3,Sants-Montjuïc,15,Hostafrancs,3053,2.0
2013,3,Sants-Montjuïc,15,Hostafrancs,3054,3.0
2013,3,Sants-Montjuïc,15,Hostafrancs,3055,2.0
2013,3,Sants-Montjuïc,15,Hostafrancs,3056,2.0
2013,3,Sants-Montjuïc,16,la Bordeta,3057,3.0
2013,3,Sants-Montjuïc,16,la Bordeta,3058,2.0
2013,3,Sants-Montjuïc,16,la Bordeta,3059,3.0
2013,3,Sants-Montjuïc,16,la Bordeta,3060,2.0
2013,3,Sants-Montjuïc,16,la Bordeta,3061,2.0
2013,3,Sants-Montjuïc,16,la Bordeta,3062,2.0
2013,3,Sants-Montjuïc,16,la Bordeta,3063,2.0
2013,3,Sants-Montjuïc,16,la Bordeta,3064,3.0
2013,3,Sants-Montjuïc,16,la Bordeta,3065,3.0
2013,3,Sants-Montjuïc,16,la Bordeta,3066,3.0
2013,3,Sants-Montjuïc,16,la Bordeta,3067,2.0
2013,3,Sants-Montjuïc,16,la Bordeta,3068,2.0
2013,3,Sants-Montjuïc,16,la Bordeta,3069,2.0
2013,3,Sants-Montjuïc,17,Sants - Badal,3070,3.0
2013,3,Sants-Montjuïc,17,Sants - Badal,3071,2.0
2013,3,Sants-Montjuïc,17,Sants - Badal,3072,2.0
2013,3,Sants-Montjuïc,17,Sants - Badal,3073,2.0
2013,3,Sants-Montjuïc,17,Sants - Badal,3074,2.0
2013,3,Sants-Montjuïc,17,Sants - Badal,3075,2.0
2013,3,Sants-Montjuïc,17,Sants - Badal,3076,2.0
2013,3,Sants-Montjuïc,17,Sants - Badal,3077,2.0
2013,3,Sants-Montjuïc,17,Sants - Badal,3078,3.0
2013,3,Sants-Montjuïc,17,Sants - Badal,3079,3.0
2013,3,Sants-Montjuïc,17,Sants - Badal,3080,2.0
2013,3,Sants-Montjuïc,17,Sants - Badal,3081,3.0
2013,3,Sants-Montjuïc,17,Sants - Badal,3082,2.0
2013,3,Sants-Montjuïc,17,Sants - Badal,3083,2.0
2013,3,Sants-Montjuïc,17,Sants - Badal,3084,2.0
2013,3,Sants-Montjuïc,17,Sants - Badal,3085,2.0
2013,3,Sants-Montjuïc,18,Sants,3086,2.0
2013,3,Sants-Montjuïc,18,Sants,3087,2.0
2013,3,Sants-Montjuïc,18,Sants,3088,2.0
2013,3,Sants-Montjuïc,18,Sants,3089,2.0
2013,3,Sants-Montjuïc,18,Sants,3090,2.0
2013,3,Sants-Montjuïc,18,Sants,3091,3.0
2013,3,Sants-Montjuïc,18,Sants,3092,2.0
2013,3,Sants-Montjuïc,18,Sants,3093,3.0
2013,3,Sants-Montjuïc,18,Sants,3094,2.0
2013,3,Sants-Montjuïc,18,Sants,3095,2.0
2013,3,Sants-Montjuïc,18,Sants,3096,2.0
2013,3,Sants-Montjuïc,18,Sants,3097,2.0
2013,3,Sants-Montjuïc,18,Sants,3098,2.0
2013,3,Sants-Montjuïc,18,Sants,3099,2.0
2013,3,Sants-Montjuïc,18,Sants,3100,2.0
2013,3,Sants-Montjuïc,18,Sants,3101,2.0
2013,3,Sants-Montjuïc,18,Sants,3102,2.0
2013,3,Sants-Montjuïc,18,Sants,3103,2.0
2013,3,Sants-Montjuïc,18,Sants,3104,2.0
2013,3,Sants-Montjuïc,18,Sants,3105,2.0
2013,3,Sants-Montjuïc,18,Sants,3106,2.0
2013,3,Sants-Montjuïc,18,Sants,3107,2.0
2013,3,Sants-Montjuïc,18,Sants,3108,2.0
2013,3,Sants-Montjuïc,18,Sants,3109,2.0
2013,3,Sants-Montjuïc,18,Sants,3110,2.0
2013,3,Sants-Montjuïc,18,Sants,3111,2.0
2013,3,Sants-Montjuïc,18,Sants,3112,2.0
2013,3,Sants-Montjuïc,18,Sants,3113,2.0
2013,3,Sants-Montjuïc,18,Sants,3114,2.0
2013,4,Les Corts,19,les Corts,4001,2.0
2013,4,Les Corts,19,les Corts,4002,3.0
2013,4,Les Corts,19,les Corts,4003,2.0
2013,4,Les Corts,19,les Corts,4004,2.0
2013,4,Les Corts,19,les Corts,4005,2.0
2013,4,Les Corts,19,les Corts,4006,2.0
2013,4,Les Corts,19,les Corts,4007,2.0
2013,4,Les Corts,19,les Corts,4008,2.0
2013,4,Les Corts,19,les Corts,4009,2.0
2013,4,Les Corts,19,les Corts,4010,3.0
2013,4,Les Corts,19,les Corts,4011,2.0
2013,4,Les Corts,19,les Corts,4012,2.0
2013,4,Les Corts,19,les Corts,4013,3.0
2013,4,Les Corts,19,les Corts,4014,2.0
2013,4,Les Corts,19,les Corts,4015,2.0
2013,4,Les Corts,19,les Corts,4016,2.0
2013,4,Les Corts,19,les Corts,4017,2.0
2013,4,Les Corts,19,les Corts,4018,2.0
2013,4,Les Corts,19,les Corts,4019,2.0
2013,4,Les Corts,19,les Corts,4020,3.0
2013,4,Les Corts,19,les Corts,4021,2.0
2013,4,Les Corts,19,les Corts,4022,2.0
2013,4,Les Corts,19,les Corts,4023,3.0
2013,4,Les Corts,19,les Corts,4024,3.0
2013,4,Les Corts,19,les Corts,4025,2.0
2013,4,Les Corts,19,les Corts,4026,2.0
2013,4,Les Corts,19,les Corts,4027,2.0
2013,4,Les Corts,19,les Corts,4028,2.0
2013,4,Les Corts,19,les Corts,4029,2.0
2013,4,Les Corts,19,les Corts,4030,3.0
2013,4,Les Corts,19,les Corts,4031,2.0
2013,4,Les Corts,19,les Corts,4032,2.0
2013,4,Les Corts,19,les Corts,4033,2.0
2013,4,Les Corts,19,les Corts,4034,3.0
2013,4,Les Corts,19,les Corts,4035,2.0
2013,4,Les Corts,20,la Maternitat i Sant Ramon,4036,2.0
2013,4,Les Corts,20,la Maternitat i Sant Ramon,4037,2.0
2013,4,Les Corts,20,la Maternitat i Sant Ramon,4038,2.0
2013,4,Les Corts,20,la Maternitat i Sant Ramon,4039,2.0
2013,4,Les Corts,20,la Maternitat i Sant Ramon,4040,2.0
2013,4,Les Corts,20,la Maternitat i Sant Ramon,4041,2.0
2013,4,Les Corts,20,la Maternitat i Sant Ramon,4042,2.0
2013,4,Les Corts,20,la Maternitat i Sant Ramon,4043,2.0
2013,4,Les Corts,20,la Maternitat i Sant Ramon,4044,2.0
2013,4,Les Corts,20,la Maternitat i Sant Ramon,4045,2.0
2013,4,Les Corts,20,la Maternitat i Sant Ramon,4046,3.0
2013,4,Les Corts,20,la Maternitat i Sant Ramon,4047,3.0
2013,4,Les Corts,20,la Maternitat i Sant Ramon,4048,3.0
2013,4,Les Corts,20,la Maternitat i Sant Ramon,4049,3.0
2013,4,Les Corts,20,la Maternitat i Sant Ramon,4084,3.0
2013,4,Les Corts,21,Pedralbes,4050,3.0
2013,4,Les Corts,21,Pedralbes,4051,2.0
2013,4,Les Corts,21,Pedralbes,4052,3.0
2013,4,Les Corts,21,Pedralbes,4053,3.0
2013,4,Les Corts,21,Pedralbes,4054,3.0
2013,4,Les Corts,21,Pedralbes,4055,3.0
2013,4,Les Corts,21,Pedralbes,4056,3.0
2013,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",5001,3.0
2013,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",5002,3.0
2013,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",5003,3.0
2013,5,Sarrià-Sant Gervasi,23,Sarrià,5004,4.0
2013,5,Sarrià-Sant Gervasi,23,Sarrià,5005,3.0
2013,5,Sarrià-Sant Gervasi,23,Sarrià,5006,3.0
2013,5,Sarrià-Sant Gervasi,23,Sarrià,5007,3.0
2013,5,Sarrià-Sant Gervasi,23,Sarrià,5008,3.0
2013,5,Sarrià-Sant Gervasi,23,Sarrià,5009,3.0
2013,5,Sarrià-Sant Gervasi,23,Sarrià,5010,3.0
2013,5,Sarrià-Sant Gervasi,23,Sarrià,5011,3.0
2013,5,Sarrià-Sant Gervasi,23,Sarrià,5012,2.0
2013,5,Sarrià-Sant Gervasi,23,Sarrià,5013,3.0
2013,5,Sarrià-Sant Gervasi,23,Sarrià,5014,3.0
2013,5,Sarrià-Sant Gervasi,23,Sarrià,5015,3.0
2013,5,Sarrià-Sant Gervasi,23,Sarrià,5016,2.0
2013,5,Sarrià-Sant Gervasi,23,Sarrià,5017,3.0
2013,5,Sarrià-Sant Gervasi,23,Sarrià,5018,2.0
2013,5,Sarrià-Sant Gervasi,23,Sarrià,5019,3.0
2013,5,Sarrià-Sant Gervasi,24,les Tres Torres,5020,2.0
2013,5,Sarrià-Sant Gervasi,24,les Tres Torres,5021,3.0
2013,5,Sarrià-Sant Gervasi,24,les Tres Torres,5022,3.0
2013,5,Sarrià-Sant Gervasi,24,les Tres Torres,5023,3.0
2013,5,Sarrià-Sant Gervasi,24,les Tres Torres,5024,3.0
2013,5,Sarrià-Sant Gervasi,24,les Tres Torres,5025,3.0
2013,5,Sarrià-Sant Gervasi,24,les Tres Torres,5026,3.0
2013,5,Sarrià-Sant Gervasi,24,les Tres Torres,5027,3.0
2013,5,Sarrià-Sant Gervasi,24,les Tres Torres,5028,3.0
2013,5,Sarrià-Sant Gervasi,24,les Tres Torres,5029,3.0
2013,5,Sarrià-Sant Gervasi,24,les Tres Torres,5030,3.0
2013,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5031,3.0
2013,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5032,3.0
2013,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5033,3.0
